	name	CID
5803	viomycin sulfate	135524783
5804	hymecromone	5280567
5805	phenyl salicylate	8361
5806	irinotecan sucrosofate	91809656
5807	levorphanol	5359272
5808	pizotyline malate	168993
5809	volanesorsen sodium	121494122
5810	prostate	146172608
5811	faropenem sodium	65894
5812	fostemsavir tromethamine	46892186
5813	vindesine sulfate	40839
5814	ferrous gluconate	23616740
5815	imalumab	146172609
5816	pirfenidone	40632
5817	sodium perborate	5460515
5818	mezlocillin sodium monohydrate	23677831
5819	spearmint	146172610
5820	rivipansel	44232546
5821	dextromethorphan	146172611
5822	irinotecan hydrochloride	74990
5823	tesidolumab	146172612
5824	subtilisin bpn^	146172613
5825	phentermine hydrochloride	70969
5826	obeticholic acid	447715
5827	dornase alfa	146172614
5828	fludeoxyglucose f-18	450503
5829	framycetin sulfate	8378
5830	calcium dobesilate	29963
5831	methoxetamine	52911279
5832	methylprednisolone acetate	5877
5833	camptothecin	24360
5834	bemiparin sodium	146172615
5835	gentiana lutea root	146172616
5836	ferric hydroxide	146172617
5837	tofacitinib	9926791
5838	curvularia inaequalis	146172618
5839	finerenone	60150535
5840	diacerein	26248
5841	citrate phosphate dextrose	123830
5842	triclabendazole	50248
5843	tribulus terrestris root	146172619
5844	bifonazole	2378
5845	iodohippurate sodium i-131	23663553
5846	sodium lauryl sulfoacetate	23668827
5847	cangrelor	9854012
5848	budigalimab	146172620
5849	sodium benzoate	517055
5850	trandolapril	5484727
5851	erenumab-aooe	146172621
5852	famitinib	16662431
5853	aspergillus niger var. niger	146172622
5854	uracil	1174
5855	erythromycin propionate	71277
5856	raltitrexed	135400182
5857	angiotensin ii	172198
5858	flavoxate	3354
5859	lorazepam	3958
5860	cholesterol	5997
5861	tilsotolimod	146172623
5862	potassium sodium dehydroandrographolide succinate	72941925
5863	mirimostim	146172624
5864	gadobenic acid	9852779
5865	muromonab-cd3	146172625
5866	phosphorus p-32	26751
5867	olopatadine	5281071
5868	doxazosin	3157
5869	lidocaine hydrochloride anhydrous	6314
5870	benzoin	8400
5871	sodium salicylate	16760658
5872	fumaric acid	146172626
5873	bismuth hydroxide	9838064
5874	olive oil	146172627
5875	remdesivir	121304016
5876	sulfametrole	64939
5877	chlorhexidine diacetate	9562059
5878	hypochlorite ion	61739
5879	galunisertib	10090485
5880	nitazoxanide	41684
5881	taxodium distichum pollen	146172628
5882	trichlormethiazide	5560
5883	 icosapent	146172629
5884	25-hydroxycholecalciferol, 5-trans-	6506392
5885	tasidotin	9895066
5886	mebhydrolin	22530
5887	efavirenz	64139
5888	clematis vitalba flower	146172630
5889	iron pentacarbonyl	146172631
5890	canrenone	13789
5891	quinidine phenobarbital	46174107
5892	neurospora intermedia	146172632
5893	american ginseng	146172633
5894	arbekacin	68682
5895	polyestradiol phosphate	66435
5896	cefamandole	456255
5897	2-chlorodiazepam	76168
5898	black widow spider (latrodectus mactans) immune globulin antivenin (equine)	146172634
5899	dendryphiella vinosa	146172635
5900	dipivefrin hydrochloride	71486
5901	olanzapine	135398745
5902	glycerin	753
5903	mepenzolate bromide	6461
5904	norethandrolone	5858
5905	phenacemide	4753
5906	nilotinib hydrochloride anhydrous	16006490
5907	mucor circinelloides f. lusitanicus	146172636
5908	pimitespib	146172637
5909	dienogest	68861
5910	myrrh	146172638
5911	fenpiverinium bromide	71489
5912	cabergoline	54746
5913	octenidine	51167
5914	neisseria meningitidis serogroup b recombinant lp2086 a05 protein variant antigen	146172639
5915	rotavirus vaccine, live, oral, tetravalent	146172640
5916	aminophylline	9433
5917	garcinia cambogia fruit	146172641
5918	quizartinib	24889392
5919	tilidine hydrochloride	71393
5920	magnesium isoglycyrrhizinate	139032961
5921	linsitinib	11640390
5922	uridine	6029
5923	pamidronate disodium	4674
5924	trastuzumab and hyaluronidase-oysk	146172642
5925	senna alexandrina whole	146172643
5926	quinagolide hydrochloride	3086400
5927	proguanil hydrochloride	9570076
5928	ceralasertib	54761306
5929	deprenyl	26757
5930	fludarabine	146172644
5931	tea leaf	146172645
5932	zinc cation	32051
5933	rabies virus strain flury lep antigen (propiolactone inactivated)	146172646
5934	saccharin	5143
5935	alirocumab	146172647
5936	chromate	24461
5937	polyethylene glycol 3350	174
5938	omega-3-acid ethyl esters	9831414
5939	chlorzoxazone	2733
5940	thuja occidentalis leafy twig	146172648
5941	milnacipran	65833
5942	glucagon	16132283
5943	human clostridium tetani toxoid immune globulin	146172649
5944	camostat	2536
5945	gemtuzumab ozogamicin	146172650
5946	blinatumomab	146172651
5947	amaranthus palmeri pollen	146172652
5948	mebrofenin	54158
5949	rindopepimut	146172653
5950	ceftobiprole	135413542
5951	lamivudine	60825
5952	parsaclisib hydrochloride	122507744
5953	selumetinib sulfate	16214875
5954	vindesine	40839
5955	azd-9150	447017
5956	calcipotriene hydrate	5288783
5957	boceprevir	10324367
5958	hedera helix leaf	146172654
5959	human vaccinia virus immune globulin	146172655
5960	cantaloupe	146172656
5961	galantamine hydrobromide	121587
5962	botrytis cinerea	146172657
5963	botulinum toxin type a	146172658
5964	aconitum napellus	146172659
5965	primidone	4909
5966	brolucizumab-dbll	146172660
5967	perflubron	9873
5968	danirixin	24780598
5969	influenza a virus a/california/7/2009 x-179a (h1n1) antigen (uv, formaldehyde inactivated)	146172661
5970	cysteamine hydrochloride	9082
5971	olmesartan medoxomil	146172662
5972	proline, dl-	614
5973	ripasudil	9863672
5974	potassium guaiacolsulfonate	23679005
5975	amoxicillin sodium	23663126
5976	selonsertib	71245288
5977	valdecoxib	119607
5978	thalidomide	5426
5979	resveratrol	445154
5980	salmeterol	5152
5981	oxolamine citrate	264891
5982	ephedra	146172663
5983	citicoline sodium	36605
5984	human papillomavirus type 31 l1 capsid protein antigen	146172664
5985	quercus alba pollen	146172665
5986	aminosalicylate sodium	2724368
5987	propyphenazone	3778
5988	tucatinib	51039094
5989	cetylpyridinium chloride	31239
5990	indacaterol	6918554
5991	nickel gluconate	71587260
5992	indinavir	5362440
5993	magnesium	146172666
5994	gemigliptin	11953153
5995	allergenic extract- mite	146172667
5996	morus alba pollen	146172668
5997	forodesine hydrochloride	135449327
5998	lepirudin	118856773
5999	elacytarabine	6438895
6000	domagrozumab	146172669
6001	taurine	1123
6002	avibactam sodium	24944097
6003	bepotastine besylate	164521
6004	furosemide sodium	23673593
6005	fennel seed	146172670
6006	bosutinib	5328940
6007	calcitonin	16220016
6008	sea salt	5234
6009	neridronic acid	71237
6010	phendimetrazine	30487
6011	doxifluridine	18343
6012	zinc acetate	11192
6013	isepamicin sulfate	3037209
6014	carnitine	10917
6015	olmesartan	158781
6016	placebo	146172671
6017	dacetuzumab	146172672
6018	aildenafil	135452876
6019	bendamustine	65628
6020	cephradine	38103
6021	triclofos sodium	23677832
6022	eliglustat	23652731
6023	aminopropylone	107150
6024	erismodegib	24775005
6025	sodium magnesium silicate	146172673
6026	butyloctyl salicylate	18319150
6027	potassium bromide	253877
6028	efalizumab	146172674
6029	chenodiol	10133
6030	human papillomavirus type 33 l1 capsid protein antigen	146172675
6031	sultamicillin tosylate	444022
6032	suprofen	5359
6033	influenza a virus a/michigan/45/2015 (h1n1) recombinant hemagglutinin antigen	146172676
6034	codeine hydrochloride	15984075
6035	erlotinib	176870
6036	neisseria meningitidis	146172677
6037	fostemsavir	11319217
6038	mercuric oxide	30856
6039	plasminogen	146172678
6040	human rotavirus a type g4p7(5) strain brb live antigen	146172679
6041	carnitine chloride	5970
6042	mecysteine hydrochloride	2733208
6043	gabapentin enacarbil	9883933
6044	chloral hydrate	2707
6045	amantadine hydrochloride	64150
6046	sanguinari	146172680
6047	magnesium orotate	3036905
6048	2,3-dimercaptosuccinic acid	9354
6049	oleic acid	445639
6050	colistin	5311054
6051	brinzolamide	68844
6052	ticlopidine hydrochloride	65335
6053	ranitidine	3001055
6054	esketamine	182137
6055	allergenic extract- weeds	146172681
6056	bupranolol	2475
6057	trastuzumab duocarmazine	146172682
6058	remoxipride	54477
6059	prexasertib	46700756
6060	tafluprost	9868491
6061	nifurtoinol	9571062
6062	protamine sulfate	146172683
6063	vercirnon sodium	139032957
6064	magnesium citrate	6099959
6065	dendranthema indicum flower	146172684
6066	tiopronin	5483
6067	interferon gamma-1a	146172685
6068	betahistine hydrochloride	68643
6069	tenofovir alafenamide fumarate	71492247
6070	spironolactone	5833
6071	cadmium	23973
6072	gadoxetate disodium	91754427
6073	polymethacrylate	146172686
6074	methylhexaneamine	7753
6075	egg phospholipids	146172687
6076	colesevelam	160051
6077	bornaprine	30160
6078	palifermin	146172688
6079	ethyl salicylate	8365
6080	rilimogene galvacirepvec	146172689
6081	diastase	146172690
6082	lanreotide acetate	71349
6083	diisopropylammonium dichloroacetate	12617
6084	enoblituzumab	146172691
6085	karaya gum	146172692
6086	diphencyprone	65057
6087	trolamine polypeptide oleate condensate	146172693
6088	gentamicin	3467
6089	flurazepam hydrochloride	14434
6090	acetaminophen and	146172694
6091	7-aminoclonazepam	188298
6092	clobazam	2789
6093	thonzonium bromide	11102
6094	fesoterodine fumarate	9849808
6095	homochlorcyclizine	3627
6096	aspergillus niger .alpha.-galactosidase	146172695
6097	azatadine maleate	5281066
6098	clofibrate	2796
6099	influenza a virus a/hong kong/4801/2014 (h3n2) recombinant hemagglutinin antigen	146172696
6100	chlorambucil	2708
6101	entinostat	4261
6102	poliovirus type 3 antigen (formaldehyde inactivated)	146172697
6103	tribulus terrestris	146172698
6104	tavolixizumab	146172699
6105	algestone acetophenide	5284538
6106	sodium iodide i-131	71368
6107	rumex acetosella whole	146172700
6108	lacnotuzumab	146172701
6109	sulfathiazole	5340
6110	droxicam	65679
6111	polyethylene glycol 4000	174
6112	levalbuterol hydrochloride	123601
6113	methyl alcohol	887
6114	pemafibrate	11526038
6115	tolazoline hydrochloride	6048
6116	hepatitis b virus subtype adw2 hbsag surface protein antigen	146172702
6117	amaranthus retroflexus pollen	146172703
6118	empagliflozin	11949646
6119	poloxamer	24751
6120	cefepime	5479537
6121	niacinamide ascorbate	54710212
6122	fenofibric acid	64929
6123	moxalactam	47499
6124	myrtillus	146172704
6125	niceritrol	4476
6126	trebananib	146172705
6127	patisiran sodium	146172706
6128	iomeprol	3731
6129	dimethylaminodiphenylbutene hydrochloride	146172707
6130	naxitamab	146172708
6131	crisaborole	44591583
6132	5-fluoro-adb, (+/-)-	101895417
6133	gefitinib	123631
6134	auy922	135539077
6135	muraglitazar	206044
6136	cytomegalovirus immune globulin intravenous (human)	146172709
6137	azlocillin sodium	23685176
6138	lonafarnib	148195
6139	codeine 	146172710
6140	avena sativa flowering top	146172711
6141	quinidine bisulfate	22817455
6142	sodium carbonate	10340
6143	iodamide meglumine	29182
6144	amifampridine phosphate	9920716
6145	factor xiii concentrate (human)	146172712
6146	artemether	68911
6147	 omega-3 fatty acids	146172713
6148	isatuximab-irfc	146172714
6149	lersivirine	16739244
6150	lactic acid	612
6151	penbutolol sulfate	37464
6152	piboserod	177336
6153	fomepizole	3406
6154	polatuzumab vedotin-piiq	146172715
6155	norpseudoephedrine	441457
6156	lafutidine	5282136
6157	reproterol hydrochloride	3032600
6158	ethacridine lactate	15789
6159	leptospira interrogans	146172716
6160	amiloride	16231
6161	romifidine	71969
6162	topiramate	5284627
6163	topotecan hydrochloride	60699
6164	hydroxycitric acid	123908
6165	levomenthol	16666
6166	epoetin delta	146172717
6167	flosequinan	4474062
6168	solriamfetol	10130337
6169	taraxacum officinale	146172718
6170	epirubicin	41867
6171	vonoprazan fumarate	45375887
6172	droperidol	3168
6173	bucolome	2461
6174	tengonermin	146172719
6175	trimethobenzamide	5577
6176	strychnos nux-vomica seed	146172720
6177	etidronate disodium	23894
6178	filgrastim-sndz	146172721
6179	pdr-001	146172722
6180	levamisole hydrochloride	27944
6181	sisomicin sulfate	36119
6182	methylenedioxypyrovalerone hydrochloride	24820602
6183	fentanyl	3345
6184	sulfiram	7215
6185	sotrastaurin	10296883
6186	aluminum hydroxide - magnesium carbonate, co-dried gel	146172723
6187	pneumococcal 7-valent conjugate vaccine (diphtheria crm197 protein)	146172724
6188	tegafur	5386
6189	oxytetracycline calcium	54675779
6190	strychnine nitrate	23616203
6191	capsicum	146172725
6192	naldemedine	54732242
6193	terpin hydrate	17141
6194	larotrectinib	46188928
6195	arnica montana flower	146172726
6196	ustilago nuda hordei	146172727
6197	clioquinol	2788
6198	ibandronate sodium	60852
6199	dexmethylphenidate hydrochloride	154100
6200	miglustat	51634
6201	alclometasone dipropionate	636374
6202	eribulin	11354606
6203	diphenhydramine hydrochloride	8980
6204	trimethaphan camsylate	44602409
6205	ceftibuten	5282242
6206	dichlorodifluoromethane	6391
6207	acer negundo pollen	146172728
6208	ethoxazorutoside	11765446
6209	dexrazoxane hydrochloride	6918223
6210	clobetasone	71387
6211	asparagus	146172729
6212	ampiroxicam	2176
6213	tolbutamide	5505
6214	cellulose, microcrystalline	14055602
6215	brigatinib	68165256
6216	sodium ferrous citrate	71587155
6217	amdinocillin pivoxil	115163
6218	hematoporphyrin	11103
6219	eribulin mesylate	11354606
6220	nifekalant	4486
6221	tromethamine	6503
6222	influenza a virus a/california/7/2009 x-179a (h1n1) neuraminidase antigen (formaldehyde inactivated)	146172730
6223	hydrocortisone butyrate	26133
6224	fenspiride	3344
6225	glycine max whole	146172731
6226	docusate	11339
6227	picotamide	4814
6228	paromomycin	165580
6229	cucumber	146172732
6230	betamethasone sodium phosphate	65478
6231	lurasidone hydrochloride	11237860
6232	mianserin	4184
6233	enarodustat	50899324
6234	benidipine hydrochloride	656667
6235	loperamide hydrochloride	71420
6236	pinus taeda pollen	146172733
6237	choline	305
6238	chlordiazepoxide hydrochloride	9916
6239	isometheptene hydrochloride	22549
6240	naftopidil	4418
6241	iguratimod	124246
6242	bedaquiline	5388906
6243	ascorbyl palmitate	54680660
6244	varenicline tartrate	9906942
6245	sulfanilamide	5333
6246	carbaspirin calcium	21975
6247	kojic acid	3840
6248	bufexamac	2466
6249	echinacea angustifolia	146172734
6250	allergenic extract- peanut arachis hypogaea	146172735
6251	neisseria meningitidis group b strain nz98/254 outer membrane vesicle	146172736
6252	quinidine	441074
6253	entospletinib	59473233
6254	vaniprevir	24765256
6255	diflucortolone	11954369
6256	methylphenidate acid	146172737
6257	sodium chloride/sodium hydroxide/succinylated gelatin	146172738
6258	hepatitis b virus hbsag surface protein antigen	146172739
6259	levomethadone hydrochloride	22266
6260	azosemide	2273
6261	4-bromo-2,5-dimethoxyphenethylamine	98527
6262	senna concentrate	146172740
6263	pegvisomant	146172741
6264	papaverine hydrochloride	6084
6265	vincamine	15376
6266	levoleucovorin disodium	135565660
6267	norvancomycin	10419027
6268	argipressin	644077
6269	lefetamine hydrochloride	56840840
6270	clocortolone pivalate	5282493
6271	triciribine phosphate	43860
6272	u-47700	13544015
6273	pegfilgrastim-jmdb	146172742
6274	glucagon hydrochloride	146172743
6275	estradiol dienanthate	165688
6276	clikstar	146172744
6277	epigallocatechin gallate	65064
6278	ruscus aculeatus root	146172745
6279	sitagliptin hydrochloride	11476287
6280	carpipramine dihydrochloride	23476
6281	loperamide oxide	71421
6282	cordyceps sinensis extract	146172746
6283	amotriphene	11283
6284	magnolia officinalis bark	146172747
6285	histidine monohydrochloride	66091
6286	chlorphenesin	7697
6287	gusperimus trihydrochloride	55361
6288	3,4-methylenedioxycinnamic acid	643181
6289	utomilumab	146172748
6290	indatuximab ravtansine	146172749
6291	potassium sodium tartrate	9855836
6292	piperazine citrate	114763
6293	carbomer	6581
6294	sodium hydroxide	14798
6295	measles-mumps-rubella-varicella virus vaccine, live	146172750
6296	anidulafungin	166548
6297	promethazine methylenedisalicylate	23724861
6298	brompheniramine maleate	5281067
6299	mephentermine	3677
6300	black cohosh	146172751
6301	english lavender oil	146172752
6302	retapamulin	6918462
6303	phentermine	4771
6304	triamcinolone acetonide	6436
6305	nalbuphine hydrochloride	5360733
6306	rice	146172753
6307	pentetrazol	5917
6308	trichophyton menta	146172754
6309	silver sulfadiazine	441244
6310	neostigmine	4456
6311	methylcellulose (4000 mpa.s)	146172755
6312	polistes exclamans venom protein	146172756
6313	tetrahydrofuranyl fentanyl	137332293
6314	sulfamethoxypyridazine	5330
6315	linezolid	441401
6316	progesterone	5994
6317	ambroxol hydrochloride	108013
6318	sodium starch glycolate type a potato	146172757
6319	cefminox sodium	71141
6320	cefpodoxime	6335986
6321	benzthiazide	2343
6322	lincomycin hydrochloride	64710
6323	oxymetazoline	4636
6324	pentetate zinc trisodium	164209
6325	gonadotropin, serum	146172758
6326	ranimustine	71741
6327	naloxone	5284596
6328	clocapramine	2793
6329	benzylhydrochlorothiazide	2348
6330	doxapram	3156
6331	astaxanthin	5281224
6332	seproxetine	3058751
6333	fatty acids	146172759
6334	fosfructose trisodium	118988862
6335	iloprost	5311181
6336	butabarbital	2479
6337	lobaplatin	24202037
6338	acrylfentanyl	10314851
6339	dinitrochlorobenzene	6
6340	flurazepam	3393
6341	allergenic extract- grass	146172760
6342	plectranthus barbatus root	146172761
6343	bevacizumab	146172762
6344	pinazepam	40391
6345	butorphanol tartrate	5361092
6346	passiflora edulis flower	146172763
6347	levofloxacin mesylate	46191666
6348	ritonavir	392622
6349	atazanavir sulfate	158550
6350	siremadlin	71678098
6351	hydrocortisone aceponate	68921
6352	pepinemab	146172764
6353	proteus morganii	146172765
6354	diphtheria and tetanus toxoids and pertussis vaccine	146172766
6355	calcium hypochlorite	24504
6356	hydroxocobalamin acetate	71308682
6357	sulbactam	130313
6358	bepotastine	164522
6359	sulfacytine	5322
6360	hydromorphone hydrochloride	5462347
6361	cholecalciferol	5280795
6362	gelsemium sempervirens root	146172767
6363	netarsudil mesylate	90410375
6364	melissa oil	146172768
6365	noni fruit juice	146172769
6366	ferrosoferric phosphate	139032994
6367	furosemide	3440
6368	tolperisone	5511
6369	bamocaftor	134393443
6370	ridaforolimus	11520894
6371	elezanumab	146172770
6372	pentoxifylline	4740
6373	hydroxyzine hydrochloride	3658
6374	ether	3283
6375	chloramphenicol	5959
6376	lactulose	11333
6377	pegademase bovine	146172771
6378	p-phenylenediamine	7814
6379	methysergide maleate	5281073
6380	aminopyrine	6009
6381	pentoxyverine citrate	90010
6382	ecabet	65781
6383	glucosamine	439213
6384	neomycin	8378
6385	mitiglinide calcium hydrate	5478927
6386	cetrorelix	25074887
6387	sunflower oil	146172772
6388	eucalyptus globulus pollen	146172773
6389	perazine dimaleate	5282417
6390	colfosceril palmitate	452110
6391	tbo-filgrastim	146172774
6392	allergenic extracts	146172775
6393	albumin human	146172776
6394	atractylodes lancea root	146172777
6395	methyldopa	38853
6396	bictegravir sodium	102593990
6397	egg white	146172778
6398	hypromellose 2208 (15000 mpa.s)	146172779
6399	benralizumab	146172780
6400	opilio crab	146172781
6401	isosorbide mononitrate	27661
6402	norepinephrine bitartrate	3047796
6403	collagen complex, marine	146172782
6404	zolmitriptan	60857
6405	quinine bisulfate	11949689
6406	emollients	146172783
6407	imiglucerase	146172784
6408	propafenone	4932
6409	sodium picosulfate	68654
6410	doravirine	58460047
6411	homatropine	5282593
6412	potassium phosphate, monobasic	516951
6413	alogliptin benzoate	16088021
6414	zomepirac sodium	5733
6415	methicillin sodium anhydrous	23667627
6416	hawthorn leaf with flower	146172785
6417	cefetamet pivoxil	5486182
6418	etonogestrel	6917715
6419	cynodon dactylon pollen	146172786
6420	pixatimod sodium	57412325
6421	arnica montana	146172787
6422	sasanlimab	146172788
6423	ladostigil tartrate	11607225
6424	tazemetostat	66558664
6425	pimecrolimus	6509979
6426	carbachol	5831
6427	inamrinone lactate	3035194
6428	tiaramide	5469
6429	lodoxamide	44564
6430	indinavir sulfate	5462355
6431	aclarubicin hydrochloride	153751
6432	tenofovir	464205
6433	fotemustine	104799
6434	technetium tc-99m medronate	9838324
6435	omacetaxine	285033
6436	florantyrone	10617
6437	influenza a virus a/christchurch/16/2010 nib-74 (h1n1) antigen (propiolactone inactivated)	146172789
6438	glucose, liquid	146172790
6439	miltefosine	3599
6440	cefiderocol	77843966
6441	argatroban	92722
6442	terconazole	441383
6443	fenfluramine	3337
6444	.beta.-acetyldigoxin	10350481
6445	peppermint extract	146172791
6446	zotepine	5736
6447	esmolol hydrochloride	104769
6448	desfesoterodine	9819382
6449	cyclodextrins	146172792
6450	pipamperone	4830
6451	aminolevulinic acid hydrochloride	123608
6452	vespula germanica venom protein	146172793
6453	pyridoxal 5-phosphate	1051
6454	cladosporium sphaerosperm	146172794
6455	levocabastine	54385
6456	pralsetinib	129073603
6457	trovafloxacin mesylate	62960
6458	daptomycin	16134395
6459	iodoform	6374
6460	aprindine	2218
6461	sunitinib malate	5329102
6462	ethacrynic acid	3278
6463	sodium perchlorate	522606
6464	diphtheria and tetanus toxoids and poliovirus vaccine antigens	146172795
6465	hydroxyethyl cellulose	24846132
6466	magnesium ascorbate	54682511
6467	potassium cyanide	9032
6468	benzocaine hydrochloride	10214462
6469	xipamide	26618
6470	pertussis vaccine	146172796
6471	ro-7198457	146172797
6472	iscalimab	146172798
6473	monosialotetrahexosylganglioside	146172799
6474	immune globulin, anti-human	146172800
6475	levomethorphan	5362449
6476	alfuzosin hydrochloride	71764
6477	epoprostenol	146172801
6478	tetrazepam	25215
6479	evening primrose oil	146172802
6480	oxycodone hydrochloride	5462350
6481	japanese encephalitis virus strain nakayama-nih antigen (formaldehyde inactivated)	146172803
6482	 lactobacillus acidophilus	146172804
6483	mibefradil	60663
6484	alatrofloxacin	3086677
6485	technetium tc-99m exametazime	139032814
6486	norketamine	123767
6487	interleukin-12 human recombinant	146172805
6488	aconite tincture	146172806
6489	hemicellulase	146172807
6490	pegvorhyaluronidase alfa	121488170
6491	aripiprazole lauroxil	49831411
6492	aztreonam	5742832
6493	pregnenolone	8955
6494	sodium zirconium cyclosilicate	146172808
6495	antipyrine	2206
6496	levamfetamine sulfate	20055400
6497	ipatasertib	24788740
6498	xantofyl palmitate	5281240
6499	tanacetum parthenium whole	146172809
6500	morphine tartrate	5359380
6501	zuclopenthixol hydrochloride	146172810
6502	chlorcyclizine hydrochloride	62413
6503	urea	1176
6504	n-ethylhexedrone	134822125
6505	pimasertib hydrochloride	52918382
6506	carbenicillin	20824
6507	almond oil	146172811
6508	balsalazide	54585
6509	nabiximols	44148067
6510	epinephrine hydrochloride	441411
6511	mercury	23931
6512	cumin	146172812
6513	teicoplanin	16131923
6514	ceftazidime sodium	5488543
6515	chlorine dioxide	146172813
6516	gallium citrate ga-67	65430
6517	dyclonine	3180
6518	1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium	76968761
6519	sodium ascorbate	23667548
6520	diphtheria and tetanus toxoids and acellular pertussis adsorbed, inactivated poliovirus and haemophilus b conjugate (tetanus toxoid conjugate) vaccine	146172814
6521	endostatin	187888
6522	trifluoperazine hydrochloride	5566
6523	alfadex	444913
6524	fludarabine phosphate	30751
6525	whole blood	146172815
6526	etimicin sulfate	72710734
6527	dexanabinol	107778
6528	lorcaserin hydrochloride	11673085
6529	cepharanthine	10206
6530	pyridoxine hydrochloride	6019
6531	1,6-hexanediol diacrylate	25644
6532	trimethoprim sulfate	64936
6533	medium-chain triglycerides	146172816
6534	sulfogaiacol	146172817
6535	lanadelumab	146172818
6536	levoleucovorin calcium pentahydrate	135465090
6537	enoxaparin	772
6538	amoxicillin	33613
6539	felis catus skin	146172819
6540	metharbital	4099
6541	cetyl esters wax	28678
6542	ruta graveolens flowering top	146172820
6543	trofosfamide	65702
6544	methylmethionine sulfonium chloride	16217806
6545	cellulose, oxidized	146172821
6546	teneligliptin hydrobromide hydrate	53297474
6547	pramlintide	70691388
6548	citric acid, 1-stearyl ester	11612014
6549	medrysone	247839
6550	ropinirole	5095
6551	bitter orange extract	146172822
6552	acer rubrum pollen	146172823
6553	lobenzarit sodium	47462
6554	guaifenesin	3516
6555	yohimbine hydrochloride	6169
6556	domiphen bromide	10866
6557	niflumic acid	4488
6558	chlordiazepam	146172824
6559	azithromycin	447043
6560	iodine povacrylex	146172825
6561	penicillin g 2-amino-4-methylpyrimidine	146172826
6562	penehyclidine hydrochloride	177923
6563	glatiramer	65370
6564	paspalum notatum pollen	146172827
6565	secretin human	16158474
6566	asparaginase	146172828
6567	flax seed	146172829
6568	peg-8 caprylic/capric glycerides	146172830
6569	tramadol	33741
6570	tolazamide	5503
6571	pentopril	6917815
6572	crotalus horridus horridus venom	146172831
6573	diacetyl benzoyl lathyrol	10577938
6574	polymyxin b sulfate	5702105
6575	human coagulation factor viii/von willebrand factor complex	146172832
6576	mecamylamine hydrochloride	13221
6577	vedolizumab	146172833
6578	bulleyaconitine a	24721310
6579	indisetron hydrochloride	178038
6580	nortilidine	162321
6581	drosera rotundifolia	146172834
6582	semagacestat	9843750
6583	oxyphenbutazone	4641
6584	6-acetylmorphine	5462507
6585	elenbecestat	57827330
6586	naloxone hydrochloride	5464092
6587	dihydroergotamine	10531
6588	polyethylene glycol 1000	174
6589	onartuzumab	146172835
6590	influenza virus vaccine quadrivalent type a+b	146172836
6591	trout, unspecified	146172837
6592	sodium thiomalate	23707083
6593	sulbactam sodium	23663973
6594	ganirelix	16130957
6595	diethanolamine fusidate	3000226
6596	dextromoramide	92943
6597	mercurius solubilis	73415829
6598	asparaginase erwinia chrysanthemi	146172838
6599	guadecitabine	135564655
6600	magnesium chloride anhydrous	5360315
6601	procyclidine	4919
6602	pilocarpine hydrochloride	5909
6603	monoethanolamine	700
6604	bordetella pertussis toxoid antigen (glutaraldehyde inactivated)	146172839
6605	cloperastine fendizoate	163446
6606	alisporivir	11513676
6607	3-fluorophenmetrazine	54673723
6608	nicergoline	34040
6609	piperaquine phosphate	174478
6610	pralmorelin	6918245
6611	fenugreek seed	146172840
6612	etilefrine hydrochloride	164652
6613	lamotrigine	3878
6614	dexamethasone tebutate	20055086
6615	carvedilol phosphate	23649704
6616	givosiran	119058042
6617	virginiamycin	127053480
6618	tivozanib	9911830
6619	3-methylfentanyl	61996
6620	piritramide	9331
6621	icotinib hydrochloride	44609731
6622	pranlukast hemihydrate	11979774
6623	tretoquinol hydrochloride monohydrate	23724963
6624	isoetharine	3762
6625	tacrine hydrochloride	2723754
6626	interferon gamma-1b	146172841
6627	chromium	23976
6628	cyclobenzaprine	2895
6629	anthoxanthum odoratum pollen	146172842
6630	icosapent	446284
6631	salmeterol xinafoate	56801
6632	carya laciniosa pollen	146172843
6633	tazobactam sodium	23663400
6634	sennosides a and b	5199
6635	capsella bursa-pastoris	146172844
6636	syagrus romanzoffiana pollen	146172845
6637	buthiazide	16274
6638	tiomolibdate diammonium	15251598
6639	hydroquinine hydrobromide	21125220
6640	interleukin-7 human recombinant	146172846
6641	modafinil	4236
6642	petroleum distillates	146172847
6643	evofosfamide	11984561
6644	sus scrofa ovary	146172848
6645	suvorexant	24965990
6646	dexmedetomidine hydrochloride	6918081
6647	amylocaine hydrochloride	10766
6648	deschloroketamine	437168
6649	methoxyphenamine	4117
6650	ropivacaine	175805
6651	diloxanide furoate	19529
6652	indigotindisulfonate sodium	2723854
6653	sintilimab	146172849
6654	sonidegib	24775005
6655	aminopterin	169371
6656	leuprolide	657181
6657	isopropamide iodide	6284
6658	ginkgo biloba leaf extract	146172850
6659	enoxolone	10114
6660	perphenazine	4748
6661	nesvacumab	146172851
6662	potassium sorbate	23676745
6663	miramistin	72949
6664	dermatophagoides pteronyssinus	146172852
6665	vespula flavopilosa venom protein	146172853
6666	strontium chloride	5362485
6667	helianthemum nummularium flower	146172854
6668	hyodeoxycholic acid	5283820
6669	safflower oil	146172855
6670	hyaluronidase-oysk	146172856
6671	diclofenac potassium	23667642
6672	conium maculatum root extract	146172857
6673	paroxetine mesylate	9845306
6674	lenabasum	3083542
6675	tetracaine	5411
6676	glucosamine sulfate potassium chloride	76965765
6677	gitalin	131750165
6678	almond	146172858
