	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
26900	36857564	SR-31747 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5175181	19700101	20991231	
26901	36857565	ELN-441958	Drug	RxNorm Extension	Ingredient	S	OMOP5175182	19700101	20991231	
26902	36857566	ALLOGENEIC HUMAN UMBILICAL CORD-DERIVED MESENCHYMAL STEM CELLS	Drug	RxNorm Extension	Ingredient	S	OMOP5175183	19700101	20991231	
26903	36857567	QUAZODINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175184	19700101	20991231	
26904	36857568	DS-8273A	Drug	RxNorm Extension	Ingredient	S	OMOP5175185	19700101	20991231	
26905	36857569	RTI-113	Drug	RxNorm Extension	Ingredient	S	OMOP5175186	19700101	20991231	
26906	36857570	DOWICIDE 9	Drug	RxNorm Extension	Ingredient	S	OMOP5175187	19700101	20991231	
26907	36857571	LUROSETRON	Drug	RxNorm Extension	Ingredient	S	OMOP5175188	19700101	20991231	
26908	36857572	OMAVELOXOLONE	Drug	RxNorm Extension	Ingredient		OMOP5175189	19700101	20230511	U
26909	36857573	CERTOLIZUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175190	19700101	20991231	
26910	36857574	LEISHMANIA BRAZILIENSIS	Drug	RxNorm Extension	Ingredient	S	OMOP5175191	19700101	20991231	
26911	36857575	SCH-351591	Drug	RxNorm Extension	Ingredient	S	OMOP5175192	19700101	20991231	
26912	36857576	MK-0359	Drug	RxNorm Extension	Ingredient	S	OMOP5175193	19700101	20991231	
26913	36857577	DIMETIPIRIUM	Drug	RxNorm Extension	Ingredient	S	OMOP5175194	19700101	20991231	
26914	36857578	LAURIMINODIPROPIONIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5175195	19700101	20991231	
26915	36857579	ESP-31015	Drug	RxNorm Extension	Ingredient	S	OMOP5175196	19700101	20991231	
26916	36857580	MERAFLOXACIN	Drug	RxNorm Extension	Ingredient	S	OMOP5175197	19700101	20991231	
26917	36857581	LUTETIUM LU-177 VIPIVOTIDE TETRAXETAN	Drug	RxNorm Extension	Ingredient	S	OMOP5175198	19700101	20991231	
26918	36857582	AMB-CHMICA	Drug	RxNorm Extension	Ingredient	S	OMOP5175199	19700101	20991231	
26919	36857583	GSK-2849446	Drug	RxNorm Extension	Ingredient	S	OMOP5175200	19700101	20991231	
26920	36857584	TILMACOXIB	Drug	RxNorm Extension	Ingredient	S	OMOP5175201	19700101	20991231	
26921	36857585	DRINIDENE	Drug	RxNorm Extension	Ingredient	S	OMOP5175202	19700101	20991231	
26922	36857586	DORETINEL	Drug	RxNorm Extension	Ingredient	S	OMOP5175203	19700101	20991231	
26923	36857587	GANGLEFENE	Drug	RxNorm Extension	Ingredient	S	OMOP5175204	19700101	20991231	
26924	36857588	ZATOLMILAST	Drug	RxNorm Extension	Ingredient	S	OMOP5175205	19700101	20991231	
26925	36857589	PD-172760	Drug	RxNorm Extension	Ingredient	S	OMOP5175206	19700101	20991231	
26926	36857590	ISEPAMICIN	Drug	RxNorm Extension	Ingredient	S	OMOP5175207	19700101	20991231	
26927	36857591	KAA-276 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5175208	19700101	20991231	
26928	36857592	NERISPIRDINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175209	19700101	20991231	
26929	36857593	AJI-9561	Drug	RxNorm Extension	Ingredient	S	OMOP5175210	19700101	20991231	
26930	36857594	AP-22161	Drug	RxNorm Extension	Ingredient	S	OMOP5175211	19700101	20991231	
26931	36857595	NBI-30775	Drug	RxNorm Extension	Ingredient	S	OMOP5175212	19700101	20991231	
26932	36857596	AVX-001	Drug	RxNorm Extension	Ingredient	S	OMOP5175213	19700101	20991231	
26933	36857597	4-METHYLPENTEDRONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175214	19700101	20991231	
26934	36857598	BENZOCLIDINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175215	19700101	20991231	
26935	36857599	ETHONAM	Drug	RxNorm Extension	Ingredient	S	OMOP5175216	19700101	20991231	
26936	36857600	BAFISONTAMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175217	19700101	20991231	
26937	36857601	APOLIZUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175218	19700101	20991231	
26938	36857602	IPROFENIN	Drug	RxNorm Extension	Ingredient	S	OMOP5175219	19700101	20991231	
26939	36857603	FAUC-213	Drug	RxNorm Extension	Ingredient	S	OMOP5175220	19700101	20991231	
26940	36857604	FOSCICLOPIROX	Drug	RxNorm Extension	Ingredient	S	OMOP5175221	19700101	20991231	
26941	36857605	PHA-533533	Drug	RxNorm Extension	Ingredient	S	OMOP5175222	19700101	20991231	
26942	36857606	BROMADOL	Drug	RxNorm Extension	Ingredient	S	OMOP5175223	19700101	20991231	
26943	36857607	ABBV-3373	Drug	RxNorm Extension	Ingredient	S	OMOP5175224	19700101	20991231	
26944	36857608	AMG-628, (R)-	Drug	RxNorm Extension	Ingredient	S	OMOP5175225	19700101	20991231	
26945	36857609	QUETMOLIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175226	19700101	20991231	
26946	36857610	TIRASEMTIV	Drug	RxNorm Extension	Ingredient	S	OMOP5175227	19700101	20991231	
26947	36857611	TRIN-2755	Drug	RxNorm Extension	Ingredient	S	OMOP5175228	19700101	20991231	
26948	36857612	TERIKALANT	Drug	RxNorm Extension	Ingredient	S	OMOP5175229	19700101	20991231	
26949	36857613	BELOXEPIN	Drug	RxNorm Extension	Ingredient	S	OMOP5175230	19700101	20991231	
26950	36857614	CLINOLAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175231	19700101	20991231	
26951	36857615	SULFATROZOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5175232	19700101	20991231	
26952	36857616	SB-737050A	Drug	RxNorm Extension	Ingredient	S	OMOP5175233	19700101	20991231	
26953	36857617	OXYPURINOL	Drug	RxNorm Extension	Ingredient	S	OMOP5175234	19700101	20991231	
26954	36857618	RR-49	Drug	RxNorm Extension	Ingredient	S	OMOP5175235	19700101	20991231	
26955	36857619	GTI-2501	Drug	RxNorm Extension	Ingredient	S	OMOP5175236	19700101	20991231	
26956	36857620	GLYCOCHOLIC ACID, 1-GLYCINE, C-14	Drug	RxNorm Extension	Ingredient	S	OMOP5175237	19700101	20991231	
26957	36857621	DNK-333	Drug	RxNorm Extension	Ingredient	S	OMOP5175238	19700101	20991231	
26958	36857622	GSK-2838232	Drug	RxNorm Extension	Ingredient	S	OMOP5175239	19700101	20991231	
26959	36857623	MEDI-570	Drug	RxNorm Extension	Ingredient	S	OMOP5175240	19700101	20991231	
26960	36857624	PHENISONONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175241	19700101	20991231	
26961	36857625	4,6-DICHLORO-2-PHENYLPHENOL	Drug	RxNorm Extension	Ingredient	S	OMOP5175242	19700101	20991231	
26962	36857626	ORESTRATE	Drug	RxNorm Extension	Ingredient	S	OMOP5175243	19700101	20991231	
26963	36857627	SRX-251	Drug	RxNorm Extension	Ingredient	S	OMOP5175244	19700101	20991231	
26964	36857628	S-5751	Drug	RxNorm Extension	Ingredient	S	OMOP5175245	19700101	20991231	
26965	36857629	TEZAMPANEL ANHYDROUS	Drug	RxNorm Extension	Ingredient	S	OMOP5175246	19700101	20991231	
26966	36857630	KFA-1982	Drug	RxNorm Extension	Ingredient	S	OMOP5175247	19700101	20991231	
26967	36857631	CTT-1057 F-18	Drug	RxNorm Extension	Ingredient	S	OMOP5175248	19700101	20991231	
26968	36857632	DECIMEMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175249	19700101	20991231	
26969	36857633	SALFLUVERINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175250	19700101	20991231	
26970	36857634	ACUTOBIN	Drug	RxNorm Extension	Ingredient	S	OMOP5175251	19700101	20991231	
26971	36857635	RS-8359, (R)-	Drug	RxNorm Extension	Ingredient	S	OMOP5175252	19700101	20991231	
26972	36857636	VUTRISIRAN	Drug	RxNorm Extension	Ingredient		OMOP5175253	19700101	20220813	U
26973	36857637	PRUNUS AVIUM POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5175254	19700101	20991231	
26974	36857638	INFLUENZA A VIRUS A/WISCONSIN/588/2019 (H1N1) RECOMBINANT HEMAGGLUTININ ANTIGEN	Drug	RxNorm Extension	Ingredient	S	OMOP5175255	19700101	20991231	
26975	36857639	ORPANOXIN	Drug	RxNorm Extension	Ingredient	S	OMOP5175256	19700101	20991231	
26976	36857640	N-PHENYLPROPYLNORFENTANYL	Drug	RxNorm Extension	Ingredient	S	OMOP5175257	19700101	20991231	
26977	36857641	IGOVOMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175258	19700101	20991231	
26978	36857642	AGN-204396	Drug	RxNorm Extension	Ingredient	S	OMOP5175259	19700101	20991231	
26979	36857643	SGS-742	Drug	RxNorm Extension	Ingredient	S	OMOP5175260	19700101	20991231	
26980	36857644	BROMAMID	Drug	RxNorm Extension	Ingredient	S	OMOP5175261	19700101	20991231	
26981	36857645	DIPROXADOL	Drug	RxNorm Extension	Ingredient	S	OMOP5175262	19700101	20991231	
26982	36857646	PANOMIFENE	Drug	RxNorm Extension	Ingredient	S	OMOP5175263	19700101	20991231	
26983	36857647	KFA-1982 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5175264	19700101	20991231	
26984	36857648	DATOPOTAMAB DERUXTECAN	Drug	RxNorm Extension	Ingredient	S	OMOP5175265	19700101	20991231	
26985	36857649	ML-120B	Drug	RxNorm Extension	Ingredient	S	OMOP5175266	19700101	20991231	
26986	36857650	LIRIMILAST	Drug	RxNorm Extension	Ingredient	S	OMOP5175267	19700101	20991231	
26987	36857651	ENAZADREM	Drug	RxNorm Extension	Ingredient	S	OMOP5175268	19700101	20991231	
26988	36857652	AMITIFADINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175269	19700101	20991231	
26989	36857653	2,4-DINITROCHLOROBENZENE	Drug	RxNorm Extension	Ingredient	S	OMOP5175270	19700101	20991231	
26990	36857654	BIFIDOBACTERIUM LONGUM HA-135	Drug	RxNorm Extension	Ingredient	S	OMOP5175271	19700101	20991231	
26991	36857656	4'-METHYL-N-METHYLHEXANOPHENONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175272	19700101	20991231	
26992	36857657	CC-90005	Drug	RxNorm Extension	Ingredient	S	OMOP5175273	19700101	20991231	
26993	36857658	DAVUNETIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175274	19700101	20991231	
26994	36857659	APELIN-13	Drug	RxNorm Extension	Ingredient	S	OMOP5175275	19700101	20991231	
26995	36857660	HERPV COMPONENT HSV-2 TEGUMENT (77-111)	Drug	RxNorm Extension	Ingredient	S	OMOP5175276	19700101	20991231	
26996	36857661	PK-11195 C-11, R-	Drug	RxNorm Extension	Ingredient	S	OMOP5175277	19700101	20991231	
26997	36857662	ROTIGAPTIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175278	19700101	20991231	
26998	36857663	SPI-256	Drug	RxNorm Extension	Ingredient	S	OMOP5175279	19700101	20991231	
26999	36857664	RACEFEMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175280	19700101	20991231	
27000	36857665	TILIA X EUROPAEA POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5175281	19700101	20991231	
27001	36857666	NITROSYL HYDRIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175282	19700101	20991231	
27002	36857667	LING, UNSPECIFIED	Drug	RxNorm Extension	Ingredient	S	OMOP5175283	19700101	20991231	
27003	36857668	PHENYLMETHYLBARBITURIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5175284	19700101	20991231	
27004	36857669	APILIMOD	Drug	RxNorm Extension	Ingredient	S	OMOP5175285	19700101	20991231	
27005	36857670	EPOTHILONE F	Drug	RxNorm Extension	Ingredient	S	OMOP5175286	19700101	20991231	
27006	36857671	QUAVONLIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175287	19700101	20991231	
27007	36857672	TEREVALEFIM	Drug	RxNorm Extension	Ingredient	S	OMOP5175288	19700101	20991231	
27008	36857673	3-ETHYLMETHCATHINONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175289	19700101	20991231	
27009	36857674	BUNAFTINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175290	19700101	20991231	
27010	36857675	AMG-222	Drug	RxNorm Extension	Ingredient	S	OMOP5175291	19700101	20991231	
27011	36857676	ISOREMOXIPRIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175292	19700101	20991231	
27012	36857677	ZALDARIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175293	19700101	20991231	
27013	36857678	RB-64	Drug	RxNorm Extension	Ingredient	S	OMOP5175294	19700101	20991231	
27014	36857679	METHASTERONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175295	19700101	20991231	
27015	36857680	2,2-BIS(HYDROXYMETHYL)-1-AZABICYCLO(2,2,2,)OCTAN-3-ONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175296	19700101	20991231	
27016	36857681	ULMUS RUBRA POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5175297	19700101	20991231	
27017	36857682	TOSUFLOXACIN	Drug	RxNorm Extension	Ingredient	S	OMOP5175298	19700101	20991231	
27018	36857683	SIBEPRENLIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175299	19700101	20991231	
27019	36857684	NPL-002	Drug	RxNorm Extension	Ingredient	S	OMOP5175300	19700101	20991231	
27020	36857685	N-ETHYL-N-METHYLCATHINONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175301	19700101	20991231	
27021	36857686	FR-193262 FREE ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5175302	19700101	20991231	
27022	36857687	GOSOGLIPTIN	Drug	RxNorm Extension	Ingredient	S	OMOP5175303	19700101	20991231	
27023	36857688	RETOSIBAN	Drug	RxNorm Extension	Ingredient	S	OMOP5175304	19700101	20991231	
27024	36857689	ONO-2921	Drug	RxNorm Extension	Ingredient	S	OMOP5175305	19700101	20991231	
27025	36857690	YTTRIUM Y-90 TACATUZUMAB TETRAXETAN	Drug	RxNorm Extension	Ingredient	S	OMOP5175306	19700101	20991231	
27026	36857691	IDESTOPOETIN ALFA	Drug	RxNorm Extension	Ingredient	S	OMOP5175307	19700101	20991231	
27027	36857692	JNJ-37822681	Drug	RxNorm Extension	Ingredient	S	OMOP5175308	19700101	20991231	
27028	36857693	SARCOSINE C-11	Drug	RxNorm Extension	Ingredient	S	OMOP5175309	19700101	20991231	
27029	36857694	CDX-014	Drug	RxNorm Extension	Ingredient	S	OMOP5175310	19700101	20991231	
27030	36857695	FLUFOSAL	Drug	RxNorm Extension	Ingredient	S	OMOP5175311	19700101	20991231	
27031	36857696	NAPAMEZOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5175312	19700101	20991231	
27032	36857697	LAUROLINIUM	Drug	RxNorm Extension	Ingredient	S	OMOP5175313	19700101	20991231	
27033	36857698	APRUTUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175314	19700101	20991231	
27034	36857699	CLOPROTHIAZOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5175315	19700101	20991231	
27035	36857700	CATEQUENTINIB	Drug	RxNorm Extension	Ingredient	S	OMOP5175316	19700101	20991231	
27036	36857701	RAMIFENAZONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175317	19700101	20991231	
27037	36857702	PARATHYROID HORMONE (1-34)AMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175318	19700101	20991231	
27038	36857703	Methyldioxotetrahydropyrimidine sulfonisonicotinoyl hydrazide	Drug	RxNorm Extension	Ingredient	S	OMOP5175319	19700101	20991231	
27039	36857704	DECYL METHYL SULFOXIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175320	19700101	20991231	
27040	36857705	FLUBROMAZEPAM	Drug	RxNorm Extension	Ingredient	S	OMOP5175321	19700101	20991231	
27041	36857706	OPC-29030	Drug	RxNorm Extension	Ingredient	S	OMOP5175322	19700101	20991231	
27042	36857707	10-(2-(DIMETHYLAMINO)ETHYL)-5,10-DIHYDRO-7-(TRIFLUOROMETHYL)-11H-DIBENZO(B,E)(1,4)DIAZEPIN-11-ONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175323	19700101	20991231	
27043	36857708	QUERCUS EMORYI POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5175324	19700101	20991231	
27044	36857709	ELB-176	Drug	RxNorm Extension	Ingredient	S	OMOP5175325	19700101	20991231	
27045	36857710	CARBAPENEM	Drug	RxNorm Extension	Ingredient	S	OMOP5175326	19700101	20991231	
27046	36857711	BALAZIPONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175327	19700101	20991231	
27047	36857712	1,2,3,4-TETRAHYDRO-9-ACRIDINECARBOXYLIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5175328	19700101	20991231	
27048	36857713	FASIGLIFAM	Drug	RxNorm Extension	Ingredient	S	OMOP5175329	19700101	20991231	
27049	36857714	PAVURUTAMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175330	19700101	20991231	
27050	36857715	AMCASERTIB	Drug	RxNorm Extension	Ingredient	S	OMOP5175331	19700101	20991231	
27051	36857716	CP-671906	Drug	RxNorm Extension	Ingredient	S	OMOP5175332	19700101	20991231	
27052	36857717	TAMRINTAMAB PAMOZIRINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175333	19700101	20991231	
27053	36857718	NDC-1308	Drug	RxNorm Extension	Ingredient	S	OMOP5175334	19700101	20991231	
27054	36857719	MELILOTUS OFFICINALIS TOP	Drug	RxNorm Extension	Ingredient	S	OMOP5175335	19700101	20991231	
27055	36857720	FOSARILATE	Drug	RxNorm Extension	Ingredient	S	OMOP5175336	19700101	20991231	
27056	36857721	LOLIUM TEMULENTUM TOP	Drug	RxNorm Extension	Ingredient	S	OMOP5175337	19700101	20991231	
27057	36857722	T-2307 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5175338	19700101	20991231	
27058	36857723	CE-245677	Drug	RxNorm Extension	Ingredient	S	OMOP5175339	19700101	20991231	
27059	36857724	LEVONEBIVOLOL	Drug	RxNorm Extension	Ingredient	S	OMOP5175340	19700101	20991231	
27060	36857725	ZEVORCABTAGENE AUTOLEUCEL	Drug	RxNorm Extension	Ingredient	S	OMOP5175341	19700101	20991231	
27061	36857726	TPA-023B	Drug	RxNorm Extension	Ingredient	S	OMOP5175342	19700101	20991231	
27062	36857727	TETANUS TOXOID HELPER PEPTIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175343	19700101	20991231	
27063	36857728	PEPOSERTIB	Drug	RxNorm Extension	Ingredient	S	OMOP5175344	19700101	20991231	
27064	36857729	NEMOLIZUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175345	19700101	20991231	
27065	36857730	VISCUM ALBUM LEAF	Drug	RxNorm Extension	Ingredient	S	OMOP5175346	19700101	20991231	
27066	36857731	METHANIAZIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175347	19700101	20991231	
27067	36857732	FTI-2600	Drug	RxNorm Extension	Ingredient	S	OMOP5175348	19700101	20991231	
27068	36857733	TRC-253	Drug	RxNorm Extension	Ingredient	S	OMOP5175349	19700101	20991231	
27069	36857734	GOXALAPLADIB	Drug	RxNorm Extension	Ingredient	S	OMOP5175350	19700101	20991231	
27070	36857735	T-1032 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5175351	19700101	20991231	
27071	36857736	USMARAPRIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175352	19700101	20991231	
27072	36857737	CC-90006	Drug	RxNorm Extension	Ingredient	S	OMOP5175353	19700101	20991231	
27073	36857738	GLYCOCYAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175354	19700101	20991231	
27074	36857739	INOLIMOMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175355	19700101	20991231	
27075	36857740	DEXISOMETHEPTENE	Drug	RxNorm Extension	Ingredient	S	OMOP5175356	19700101	20991231	
27076	36857741	TERBUCROMIL	Drug	RxNorm Extension	Ingredient	S	OMOP5175357	19700101	20991231	
27077	36857742	LY-3076226	Drug	RxNorm Extension	Ingredient	S	OMOP5175358	19700101	20991231	
27078	36857743	MN-18	Drug	RxNorm Extension	Ingredient	S	OMOP5175359	19700101	20991231	
27079	36857744	XENIPENTONE	Drug	RxNorm Extension	Ingredient	S	OMOP5175360	19700101	20991231	
27080	36857745	MOXIPRAQUINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175361	19700101	20991231	
27081	36857746	AUTOLOGOUS MESENCHYMAL STROMAL CELLS SECRETING NEUROTROPHIC FACTORS	Drug	RxNorm Extension	Ingredient	S	OMOP5175362	19700101	20991231	
27082	36857747	CUMYL-CBMICA	Drug	RxNorm Extension	Ingredient	S	OMOP5175363	19700101	20991231	
27083	36857748	OXODIPINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175364	19700101	20991231	
27084	36857749	PRACINOSTAT	Drug	RxNorm Extension	Ingredient	S	OMOP5175365	19700101	20991231	
27085	36857750	MITSUGUMIN-53	Drug	RxNorm Extension	Ingredient	S	OMOP5175366	19700101	20991231	
27086	36857751	VARICELLA-ZOSTER VIRUS STRAIN OKA/MERCK LIVE ANTIGEN	Drug	RxNorm Extension	Ingredient	S	OMOP5175367	19700101	20991231	
27087	36857752	SARS-COV-2 WIV04 STRAIN .BETA.-PROPIOLACTONE INACTIVATED VACCINE ANTIGEN	Drug	RxNorm Extension	Ingredient	S	OMOP5175368	19700101	20991231	
27088	36857753	FURANYLETHYLFENTANYL	Drug	RxNorm Extension	Ingredient	S	OMOP5175369	19700101	20991231	
27089	36857754	OZARLIMOGENE INTEPLASMID	Drug	RxNorm Extension	Ingredient	S	OMOP5175370	19700101	20991231	
27090	36857755	EPZ-5687	Drug	RxNorm Extension	Ingredient	S	OMOP5175371	19700101	20991231	
27091	36857756	N1-HEXADECYL-N1,N1,N3,N3-TETRAMETHYL-N3-(3-(TRIHYDROXYSILYL)PROPYL)PROPANE-1,3-DIAMINIUM ION	Drug	RxNorm Extension	Ingredient	S	OMOP5175372	19700101	20991231	
27092	36857757	MPM	Drug	RxNorm Extension	Ingredient	S	OMOP5175373	19700101	20991231	
27093	36857758	INTETUMUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175374	19700101	20991231	
27094	36857759	PIROLAZAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175375	19700101	20991231	
27095	36857760	ITI-367	Drug	RxNorm Extension	Ingredient	S	OMOP5175376	19700101	20991231	
27096	36857761	GUALENIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5175377	19700101	20991231	
27097	36857762	ETRYPTAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175378	19700101	20991231	
27098	36857763	AZD-1134	Drug	RxNorm Extension	Ingredient	S	OMOP5175379	19700101	20991231	
27099	36857764	LOSMIPROFEN	Drug	RxNorm Extension	Ingredient	S	OMOP5175380	19700101	20991231	
27100	36857765	ANTIMYCIN A6B	Drug	RxNorm Extension	Ingredient	S	OMOP5175381	19700101	20991231	
27101	36857766	N,N'-BIS(2-BROMOETHYL)PHOSPHORODIAMIDIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5175382	19700101	20991231	
27102	36857767	LUFURADOM	Drug	RxNorm Extension	Ingredient	S	OMOP5175383	19700101	20991231	
27103	36857768	PHENOTHIAZINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175384	19700101	20991231	
27104	36857769	TRAPOXIN A	Drug	RxNorm Extension	Ingredient	S	OMOP5175385	19700101	20991231	
27105	36857770	MAVOGLURANT	Drug	RxNorm Extension	Ingredient	S	OMOP5175386	19700101	20991231	
27106	36857771	LOBELIA CARDINALIS WHOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5175387	19700101	20991231	
27107	36857772	VUROLENATIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175388	19700101	20991231	
27108	36857773	DYSPHANIA ANTHELMINTICA POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5175389	19700101	20991231	
27109	36857774	2,4-DMA	Drug	RxNorm Extension	Ingredient	S	OMOP5175390	19700101	20991231	
27110	36857775	GSK-2879552	Drug	RxNorm Extension	Ingredient	S	OMOP5175391	19700101	20991231	
27111	36857776	(C8)-CP-47497	Drug	RxNorm Extension	Ingredient	S	OMOP5175392	19700101	20991231	
27112	36857777	BU-99006	Drug	RxNorm Extension	Ingredient	S	OMOP5175393	19700101	20991231	
27113	36857778	EXICORILANT	Drug	RxNorm Extension	Ingredient	S	OMOP5175394	19700101	20991231	
27114	36857779	FORMINITRAZOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5175395	19700101	20991231	
27115	36857780	INTRIPTYLINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175396	19700101	20991231	
27116	36857781	N-HYDROXYSUCCINIMIDO IMINOBIOTINATE	Drug	RxNorm Extension	Ingredient	S	OMOP5175397	19700101	20991231	
27117	36857782	5,7-DIHYDRO-5,5,7,7-TETRAMETHYL-3-(3-NITROPHENYL)FURO(3,4-E)-AS-TRIAZINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175398	19700101	20991231	
27118	36857783	TAGITANLIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175399	19700101	20991231	
27119	36857784	AMANTOCILLIN	Drug	RxNorm Extension	Ingredient	S	OMOP5175400	19700101	20991231	
27120	36857785	ENDOSTATIN, N-TERMINAL-MGGSHHHHH	Drug	RxNorm Extension	Ingredient	S	OMOP5175401	19700101	20991231	
27121	36857786	EMD-1204831 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5175402	19700101	20991231	
27122	36857787	ALEXIDINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175403	19700101	20991231	
27123	36857788	FLOSULIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5175404	19700101	20991231	
27124	36857789	AVR-48	Drug	RxNorm Extension	Ingredient	S	OMOP5175405	19700101	20991231	
27125	36857790	TRIFLUOROMETHYLDESCHLOROKETAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5175406	19700101	20991231	
27126	36857791	SMDC-256159	Drug	RxNorm Extension	Ingredient	S	OMOP5175407	19700101	20991231	
27127	36857792	ACAPATAMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175408	19700101	20991231	
27128	36857793	LY-367366	Drug	RxNorm Extension	Ingredient	S	OMOP5175409	19700101	20991231	
27129	36857794	EMB-FUBINACA	Drug	RxNorm Extension	Ingredient	S	OMOP5175410	19700101	20991231	
27130	36857795	AVE-3085	Drug	RxNorm Extension	Ingredient	S	OMOP5175411	19700101	20991231	
27131	36857796	GSK-690693	Drug	RxNorm Extension	Ingredient	S	OMOP5175412	19700101	20991231	
27132	36857797	GALDANSETRON	Drug	RxNorm Extension	Ingredient	S	OMOP5175413	19700101	20991231	
27133	36857798	TROX-1	Drug	RxNorm Extension	Ingredient	S	OMOP5175414	19700101	20991231	
27134	36857799	DISTICHLIS SPICATA SUBSP. STRICTA POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5175415	19700101	20991231	
27135	36857800	LERDELIMUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175416	19700101	20991231	
27136	36857801	BAMALUZOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5175417	19700101	20991231	
27137	36857802	PONSEGROMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5175418	19700101	20991231	
