	name	CID
5973	magnesium oxide	14792
5974	lime (citrus)	14778
5975	amylmetacresol	14759
5977	sodium glycerophosphate	14754
5976	sodium glycerophosphate anhydrous	14754
5978	testosterone phenylpropionate	14743
5979	phenazocine	14707
5980	ethynodiol	14687
5981	prothipendyl hydrochloride	14670
5982	prothipendyl	14670
5983	isothipendyl hydrochloride	14668
5984	prolintane hydrochloride	14591
5985	ferric ammonium citrate	14457
5986	ipodate calcium	14381
5987	pyrovalerone	14373
5988	tetramethylpyrazine	14296
5989	ligustrazine	14296
5990	ligustrazine hydrochloride	14296
5991	cetrimide	14250
5992	bucetin	14130
5993	4-amino-3-phenylbutyric acid	14113
5995	ethambutol	14052
5994	ethambutol hydrochloride	14052
5996	ammonium bicarbonate	14013
5997	fentanyl citrate	13810
5998	adenosine triphosphate disodium	13803
5999	estradiol valerate	13791
6000	canrenone	13789
6001	testolactone	13769
6002	ethylestrenol	13765
6003	demoxepam	13756
6004	oxolamine	13738
6005	lithium citrate	13520
6006	amaranth	13506
6007	diphenoxylate	13505
6008	diphenoxylate hydrochloride	13505
6009	2-hydroxyethyl methacrylate	13360
6010	sodium tartrate	13355
6011	potassium citrate	13344
6012	dipipanone hydrochloride	13330
6013	lormetazepam	13314
6014	boldenone	13308
6015	mecamylamine hydrochloride	13221
6017	calcium lactate	13144
6016	calcium lactate pentahydrate	13144
6018	calcium citrate	13136
6019	bismuth citrate	13135
6020	norflurane	13129
6021	norgestrel	13109
6022	levonorgestrel	13109
6023	levonorgestrel acetate	13109
6024	biphenyl dimethyl dicarboxylate	13099
6025	benzobarbital	12938
6026	perflenapent	12675
6027	docosanol	12620
6028	diisopropylammonium dichloroacetate	12617
6029	isosorbide	12597
6030	dehydroepiandrosterone-3-sulfate sodium	12594
6031	erythromycin	12560
6032	erythromycin stearate	12560
6033	benzydamine hydrochloride	12555
6034	benzydamine	12555
6035	clopamide	12492
6036	trimetozine	12478
6037	polyurethane	12254
6038	acetylcysteine sodium	12035
6039	acetylcysteine	12035
6040	trimecaine	12028
6041	pyrrolidone	12025
6042	pamabrom	11806
6043	glycopyrrolate	11693
6044	algestone	11687
6045	trolnitrate	11499
6046	methenamine mandelate	11478
6047	s-bioallethrin	11442
6048	docusate sodium	11339
6049	docusate calcium	11339
6050	docusate	11339
6051	lactulose	11333
6052	acetomenaphthone	11310
6053	chlorotrianisene	11289
6054	amotriphene	11283
6055	ferrous carbonate	11248
6056	phenoperidine	11226
6057	doxylamine succinate	11224
6058	polyvinyl alcohol	11199
6059	magnesium stearate	11177
6060	phenobutiodil	11127
6061	nicotinic acid hydrazide	11112
6062	hematoporphyrin	11103
6063	thonzonium bromide	11102
6064	propoxycaine hydrochloride	11078
6065	gentian violet	11057
6066	zinc citrate	11023
6071	levocarnitine hydrochloride	10917
6068	carnitine	10917
6069	levocarnitine fumarate	10917
6070	carnitine chloride	10917
6067	levocarnitine	10917
6072	cyclomethicone 5	10913
6073	domiphen bromide	10866
6074	tricaprylin	10850
6077	methamphetamine hydrochloride	10836
6075	methamphetamine	10836
6076	methamphetamine saccharate	10836
6078	diperodon	10831
6079	clomethiazole	10783
6080	amylocaine hydrochloride	10766
6081	thiamine mononitrate	10762
6082	apronalide	10715
6083	copper gluconate	10692
6084	magnesium gluconate	10690
6085	calcium gluconate	10690
6086	gluconic acid	10690
6087	gluconate	10690
6088	sodium gluconate	10690
6090	dimenhydrinate	10660
6089	dimenhydrinate hydrochloride	10660
6091	stanolone	10635
6092	mestanolone	10633
6093	medroxyprogesterone	10631
6094	medroxyprogesterone acetate	10631
6095	psilocybine	10624
6096	hesperidin	10621
6097	noramidopyrine	10618
6098	florantyrone	10617
6099	podofilox	10607
6100	podophyllum	10607
6101	ferrous oxalate	10589
6102	estriol succinate	10577
6103	echothiophate iodide	10547
6104	dihydroergotamine mesylate	10531
6105	dihydroergotamine	10531
6106	thiazolidine	10444
6107	4-hydroxybutanoic acid	10413
6108	beclamide	10391
6109	carvacrol	10364
6110	cytisine	10235
6111	dihydralazine sulfate	10230
6113	dihydralazine	10230
6112	dihydralazine mesylate	10230
6114	menadiol	10209
6115	menadiol sodium diphosphate	10209
6116	cepharanthine	10206
6117	epitestosterone	10204
6118	dichloralphenazone	10188
6119	boldine	10154
6120	chenodiol	10133
6121	enoxolone	10114
6122	ketobemidone hydrochloride	10101
6123	ketobemidone	10101
6124	propoxyphene	10100
6125	propoxyphene hydrochloride	10100
6126	normethadone	10090
6127	amyl nitrite	10026
6128	chlorphentermine	10007
6129	4-fluoroamphetamine	9986
6130	timonacic	9934
6131	nandrolone	9904
6132	fluorometholone	9878
6133	fluorometholone acetate	9878
6134	perflubron	9873
6135	cyanamide	9864
6136	fluroxene	9844
6138	betamethasone acetate	9782
6139	betamethasone benzoate	9782
6140	betamethasone sodium phosphate	9782
6137	betamethasone	9782
6141	citrulline	9750
6142	oxilofrine	9701
6143	methysergide	9681
6144	methysergide maleate	9681
6145	nandrolone decanoate	9677
6146	hexapropymate	9661
6148	galantamine	9651
6147	galantamine hydrobromide	9651
6149	fluocinonide	9642
6150	methylthioinosine	9570
6151	phenyramidol hydrochloride	9469
6152	triflusal	9458
6153	azacitidine	9444
6154	aminophylline	9433
6155	thioproperazine	9429
6156	opipramol hydrochloride	9417
6157	opipramol	9417
6158	testosterone enanthate	9416
6159	estradiol cypionate	9403
6160	dexamethasone phosphate	9400
6161	iproniazid phosphate	9367
6162	2,3-dimercaptosuccinic acid	9354
6163	mechlorethamine oxide hydrochloride	9334
6164	piritramide	9331
6167	ephedrine sulfate	9294
6165	ephedrine hydrochloride	9294
6166	ephedrine	9294
6168	indopan	9287
6169	propantheline bromide	9279
6170	ethynodiol diacetate	9270
6171	azulene	9231
6172	cocarboxylase hydrochloride	9068
6173	cocarboxylase	9068
6174	fluocortolone	9053
6175	dydrogesterone	9051
6176	bifidobacterium longum	9047
6177	sulfalene	9047
6178	methohexital	9034
6179	methohexital sodium	9034
6180	potassium cyanide	9032
6181	chymopapain	9001
6182	flumethiazide	8992
6183	nafcillin	8982
6184	nafcillin sodium	8982
6185	yohimbine	8969
6186	yohimbine hydrochloride	8969
6187	pregnenolone	8955
6188	disodium hydrogen citrate	8950
6189	ethyl acrylate	8821
6190	pentamidine isethionate	8813
6191	arsphenamine	8774
6192	edetate disodium	8759
6193	dextrothyroxine	8730
6194	betanaphthol	8663
6195	aminacrine hydrochloride	8643
6196	meradimate	8633
6197	chloroprocaine	8612
6198	chloroprocaine hydrochloride	8612
6199	captan	8606
6200	dioxybenzone	8569
6202	meglumine	8567
6201	meglumine benzoate	8567
6203	diatrizoate meglumine	8566
6204	deserpidine	8550
6205	piperidolate hydrochloride	8520
6206	sulfan blue	8507
6207	tetralin	8404
6208	benzoin resin	8400
6209	benzoin	8400
6210	framycetin	8378
6211	neomycin sulfate	8378
6212	neomycin	8378
6213	framycetin sulfate	8378
6214	ethyl salicylate	8365
6215	octisalate	8364
6216	homosalate	8362
6217	phenyl salicylate	8361
6218	carbomer 934	8314
6219	edrophonium chloride	8307
6220	pentaerythritol	8285
6221	sulfadicramide	8281
6222	paramethadione	8280
6223	talbutal	8275
6224	bromophenol blue	8272
6225	mephobarbital	8271
6226	dimethyl ether	8254
6227	phenformin	8249
6228	phenformin hydrochloride	8249
6229	neostigmine bromide	8246
6230	methylergonovine	8226
6231	methylergonovine maleate	8226
6232	estradiol dipropionate	8225
6233	ergotamine	8223
6234	ergotamine tartrate	8223
6235	stearyl alcohol	8221
6236	behenic acid	8215
6237	diethylene glycol monoethyl ether	8146
6238	piperidine	8082
6239	isopropyl myristate	8042
6240	tetrahydrofuran	8028
6241	vinyl ether	8024
6242	methoxy polyethylene glycol-epoetin beta	8019
6243	deanol	7902
6244	butane	7843
6245	p-phenylenediamine	7814
6246	methylhexaneamine	7753
6247	betazole	7741
6248	nonoxynol-10	7700
6249	benzonatate	7699
6250	chlorphenesin	7697
6251	boric acid	7628
6252	trolamine	7618
6253	propylhexedrine	7558
6254	pyridostigmine bromide	7550
6255	triclocarban	7547
6256	polystyrene	7501
6257	methylparaben	7456
6258	trehalose	7427
6259	pidolic acid	7405
6260	benzenesulfonic acid	7371
6261	sulfosalicylic acid	7322
6262	butyrolactone	7302
6263	sulfiram	7215
6264	benzoyl peroxide	7187
6265	propylparaben	7175
6266	oxedrine	7172
6267	methyl nicotinate	7151
6268	phenothiazine	7108
6269	phenyltoloxamine	7077
6270	thenyldiamine	7066
6271	quinoline	7047
6272	diethylpropion hydrochloride	7029
6273	diethylpropion	7029
6276	pseudoephedrine hydrochloride	7028
6274	pseudoephedrine	7028
6275	pseudoephedrine sulfate	7028
6277	pseudoephedrine hcl	7028
6278	gluconolactone	7027
6279	thymol	6989
6280	chlorothymol	6982
6281	menthyl salicylate	6970
6282	povidone	6917
6283	xylitol	6912
6284	isosorbide dinitrate	6883
6285	glycol salicylate	6880
6286	penicillin v potassium	6869
6287	penicillin v	6869
6288	phensuximide	6839
6289	brompheniramine	6834
6290	brompheniramine maleate	6834
6291	anthraquinone	6780
6292	vitamin k5	6754
6295	methylprednisolone sodium succinate	6741
6296	methylprednisolone acetate	6741
6293	methylprednisolone sodium phosphate	6741
6294	methylprednisolone	6741
6297	hydroxytoluic acid	6738
6298	buclizine hydrochloride	6729
6299	buclizine	6729
6300	cyclizine hydrochloride	6726
6301	cyclizine	6726
6302	dehydrocholic acid	6674
6303	sulfisoxazole acetyl	6662
6304	methyl methacrylate	6658
6305	terpin	6651
6306	phenaglycodol	6617
6307	pantothenic acid	6613
6308	dimethisterone	6607
6309	dichloroacetic acid	6597
6310	peracetic acid	6585
6311	carbomer	6581
6312	trichloroethylene	6575
6313	pentaerythritol tetranitrate	6518
6314	tromethamine	6503
6315	carbromal	6488
6316	methsuximide	6476
6317	chlorphenoxamine	6475
6318	chlorphenoxamine hydrochloride	6475
6319	phencyclidine	6468
6320	phencyclidine hydrochloride	6468
6321	aprobarbital	6464
6322	mepenzolate bromide	6461
6323	fluoxymesterone	6446
6324	triamcinolone acetonide	6436
6325	perflutren	6432
6326	trichloroacetic acid	6421
6327	chloral	6407
6328	dichlorodifluoromethane	6391
6329	trichloromonofluoromethane	6389
6330	iodoform	6374
6331	1,1-dichloroethylene	6366
6332	ethylene oxide	6354
6333	cyclopropane	6351
6334	methylene chloride	6344
6335	ethylamine	6341
6336	ethyl chloride	6337
6337	propane	6334
6338	arginine	6322
6339	arginine hydrochloride	6322
6340	2,3-dimercapto-1-propanesulfonic acid	6321
6341	quinethazone	6307
6342	isoleucine	6306
6343	tryptophan	6305
6344	chlorquinaldol	6301
6345	methandrostenolone	6300
6346	trypan blue	6296
6347	methaqualone	6292
6348	mestranol	6291
6349	threonin	6288
6350	threonine	6288
6351	valine	6287
6352	isopropamide iodide	6284
6353	histidine	6274
6354	asparagine	6267
6355	ornithine hydrochloride	6262
6356	ornithine	6262
6357	mephenoxalone	6257
6358	trifluridine	6256
6359	maltose anhydrous	6255
6360	maltose	6255
6361	cytarabine	6253
6362	cytarabine hydrochloride	6253
6363	mannitol	6251
6364	ampicillin sodium	6249
6365	ampicillin	6249
6366	caffeine citrate	6241
6367	hydroxyprogesterone	6238
6368	cycloserine	6234
6369	norethynodrel	6231
6370	norethindrone	6230
6371	norethindrone acetate	6230
6372	sodium citrate	6224
6373	triamcinolone diacetate	6216
6374	fluocinolone acetonide	6215
6375	dimethyl sulfone	6213
6376	chloroform	6212
6377	psoralen	6199
6378	oxacillin sodium	6196
6379	cytidine	6175
6380	gallamine triethiodide	6172
6381	colchicine	6167
6382	edetate sodium	6144
6383	phenylalanine	6140
6384	thonzylamine hydrochloride	6136
6385	lactose	6134
6386	uridine 5^-triphosphate sodium	6133
6387	uridine 5^-triphosphate	6133
6388	androstenedione	6128
6389	diphemanil	6127
6390	n-nitrosodimethylamine	6124
6391	leucine	6106
6392	bretylium tosylate	6100
6393	methylene blue	6099
6394	methylene blue anhydrous	6099
6396	cloxacillin	6098
6395	cloxacillin sodium	6098
6397	dimethyltryptamine	6089
6399	methicillin sodium anhydrous	6087
6398	methicillin	6087
6400	adenosine phosphate	6083
6401	methoxamine	6082
6402	methoxamine hydrochloride	6082
6403	acepromazine	6077
6404	acepromazine maleate	6077
6405	acetylcholine chloride	6060
6406	cysteamine hydrochloride	6058
6407	cysteamine	6058
6408	tyrosine	6057
6409	edetic acid	6049
6410	levodopa	6047
6411	phenylephrine hydrochloride	6041
6412	phenylephrine	6041
6413	phenylephrine tannate	6041
6414	galactose	6036
6415	kanamycin sulfate	6032
6416	kanamycin	6032
6417	kanamycin a sulfate	6032
6418	uridine	6029
6420	cephalothin sodium	6024
6419	cephalothin	6024
6421	tetrabenazine	6018
6422	testosterone acetate	6013
6423	testosterone	6013
6424	dromostanolone	6011
6425	methyltestosterone	6010
6426	aminopyrine	6009
6427	aminophenazone	6009
6428	apomorphine	6005
6429	apomorphine hydrochloride	6005
6430	curare	6000
6431	tubocurarine chloride	6000
6432	tubocurarine	6000
6433	cholesterol	5997
6434	testosterone propionate	5995
6435	progesterone	5994
6436	ethinyl estradiol	5991
6437	sucrose	5988
6438	physostigmine	5983
6439	vincristine	5978
6440	vincristine sulfate	5978
6442	chlorobutanol	5977
6441	chlorobutanol hemihydrate	5977
6443	cetrimonium bromide	5974
6444	lysine hydrochloride	5962
6445	lysine acetate	5962
6446	lysine	5962
6447	glutamine	5961
6448	aspartic acid	5960
6449	chloramphenicol sodium succinate	5959
6450	chloramphenicol	5959
6451	adenosine triphosphate	5957
6452	desoxycorticosterone acetate	5952
6453	serine	5951
6454	alanine	5950
6455	cantharidin	5944
6456	norepinephrine hydrochloride, (+/-)-	5923
6459	liothyronine sodium	5920
6458	liotrix	5920
6457	liothyronine	5920
6460	amifampridine	5918
6461	pentetrazol	5917
6462	pilocarpine hydrochloride	5910
6463	pilocarpine	5910
6464	metaraminol	5906
6465	idoxuridine	5905
6466	penicillin g sodium	5904
6467	penicillin g	5904
6468	camylofin	5902
6469	nadide	5892
6470	methantheline bromide	5883
6471	gastric mucin	5883
6474	prasterone	5881
6472	prasterone sodium sulfate anhydrous	5881
6473	prasterone acetate	5881
6475	oxandrolone	5878
6476	fluprednisolone	5876
6477	paramethasone	5875
6478	estrone	5870
6479	estrone sodium sulfate	5870
6480	prednisone acetate	5865
6481	prednisone	5865
6483	cysteine	5862
6482	cysteine hydrochloride	5862
6484	norethandrolone	5858
6485	lynestrenol	5857
6486	penicillamine	5852
6487	pentolinium tartrate	5849
6488	allobarbital	5842
6489	aldosterone	5839
6490	cyclobarbital	5838
6491	spironolactone	5833
6492	carbachol	5831
6495	dextroamphetamine hydrochloride	5826
6493	dextroamphetamine saccharate	5826
6494	dextroamphetamine	5826
6496	dextroamphetamine sulfate	5826
6497	neostigmine metilsulfate	5824
6498	neostigmine methylsulfate	5824
6500	thyroid, porcine	5819
6502	levothyroxine sodium anhydrous	5819
6501	levothyroxine sodium	5819
6503	thyroid	5819
6499	levothyroxine	5819
6506	tartaric acid	5816
6507	epinephrine hydrochloride	5816
6505	epinephrine	5816
6504	gelatin	5816
6508	epinephrine bitartrate	5815
6509	tiratricol	5803
6510	triethylenemelamine	5799
6511	piperonyl butoxide	5794
6512	floxuridine	5790
6513	thymidine	5789
6514	sorbitol	5780
6515	phentolamine mesylate	5775
6516	phentolamine	5775
6517	cephaloridine	5773
6518	reserpine	5770
6519	lysergide	5761
6521	estradiol hemihydrate	5757
6522	estradiol acetate	5757
6524	estrogens, esterified	5757
6520	estradiol	5757
6523	estradiol benzoate	5757
6525	estriol	5756
6529	prednisolone sodium phosphate	5755
6527	prednisolone sodium metazoate	5755
6530	prednisolone acetate	5755
6528	prednisolone	5755
6526	prednisolone sodium succinate	5755
6531	hydrocortisone acetate	5754
6532	hydrocortisone sodium succinate	5754
6533	hydrocortisone	5754
6534	hydrocortisone sodium phosphate	5754
6535	corticosterone	5753
6536	mitomycin	5746
6537	zotepine	5736
6538	zopiclone	5735
6539	zonisamide	5734
6540	zomepirac sodium	5733
6541	zolpidem	5732
6542	zaltoprofen	5720
6543	zaleplon	5719
6544	zafirlukast	5717
6545	xylometazoline	5709
6546	xylometazoline hydrochloride	5709
6547	xylazine	5707
6548	vigabatrin	5665
6549	usnic acid	5646
6550	urapidil	5639
6551	urapidil hydrochloride	5639
6552	undecylenic acid	5634
6553	delavirdine mesylate	5625
6554	delavirdine	5625
6555	9,11-methanoepoxy pgh2	5618
6556	tyramine	5610
6557	tyramine hydrochloride	5610
6558	tulobuterol	5606
6559	tulobuterol hydrochloride	5606
6560	tuaminoheptane sulfate	5603
6561	tuaminoheptane	5603
6562	troxipide	5597
6563	tropicamide	5593
6564	troglitazone	5591
6566	tripelennamine hydrochloride	5587
6565	tripelennamine	5587
6567	trimipramine	5584
6568	trimipramine maleate	5584
6569	trimetrexate	5583
6570	trimethoprim sulfate	5578
6571	trimethoprim hydrochloride	5578
6572	trimethoprim	5578
6574	trimethobenzamide	5577
6573	trimethobenzamide hydrochloride	5577
6575	trimethadione	5576
6576	trimeprazine	5574
6577	trimebutine maleate	5573
6578	trimebutine	5573
6579	trihexyphenidyl	5572
6580	trihexyphenidyl hydrochloride	5572
6581	triflupromazine	5568
6582	triflupromazine hydrochloride	5568
6583	trifluoperazine	5566
6584	trifluoperazine hydrochloride	5566
6585	trientine hydrochloride	5565
6586	trientine	5565
6587	triclosan	5564
6588	triclofos	5563
6589	triclofos sodium	5563
6590	trichlormethiazide	5560
6591	triazolam	5556
6592	triamterene	5546
6593	triacetin	5541
6594	trapidil	5531
6595	tranexamic acid	5526
6596	tramazoline hydrochloride	5524
6597	tramazoline	5524
6598	tolperisone	5511
6599	tolperisone hydrochloride	5511
6600	tolnaftate	5510
6601	tolmetin	5509
6602	tolmetin sodium	5509
6603	tolbutamide sodium	5505
6604	tolbutamide	5505
6606	tolazoline	5504
6605	tolazoline hydrochloride	5504
6607	tolazamide	5503
6608	tofisopam	5502
6609	nikethamide	5497
6610	tizanidine hydrochloride	5487
6611	tizanidine	5487
6612	tipepidine	5484
6613	tiopronin	5483
6614	tioconazole	5482
6615	tinidazole	5479
6616	tilorone	5475
6617	tiemonium	5473
6618	ticlopidine hydrochloride	5472
6619	ticlopidine	5472
6620	tiaramide	5469
6621	tiaramide hydrochloride	5469
6622	tiaprofenic acid	5468
6623	tiapride	5467
6624	tiapride hydrochloride	5467
6625	thiotepa	5453
6626	thioridazine hydrochloride	5452
6627	thioridazine	5452
6629	malic acid	5440
6630	thiethylperazine maleate	5440
6628	thiethylperazine	5440
6631	thiabendazole	5430
6632	theobromine	5429
6634	theobromine calcium salicylate	5429
6633	theobromine sodium acetate	5429
6635	thalidomide	5426
6636	tetrahydrozoline hydrochloride	5419
6637	tetrahydrozoline	5419
6638	tetrahydropalmatine	5417
6639	tetracaine hydrochloride	5411
6640	tetracaine	5411
6641	terfenadine	5405
6642	terbutaline	5403
6643	terbutaline sulfate	5403
6644	terazosin	5401
6645	terazosin hydrochloride anhydrous	5401
6646	terazosin hydrochloride	5401
6647	temozolomide	5394
6648	temazepam	5391
6649	tegafur	5386
6650	tazarotene	5381
6651	gatifloxacin	5379
6652	suramin	5361
6653	suprofen	5359
6654	sumatriptan	5358
6655	sultopride	5357
6656	sultopride hydrochloride	5357
6657	sulthiame	5356
6658	sulpiride	5355
6659	sulfoxone	5351
6660	sulforaphane	5350
6661	sulfisoxazole	5344
6662	sulfisomidine	5343
6663	sulfinpyrazone	5342
6664	sulfathiazole	5340
6665	sulfasalazine	5339
6666	sulfapyridine	5336
6667	sulfanilamide	5333
6668	sulfamethoxypyridazine	5330
6669	sulfamethoxazole	5329
0	 sulfamethoxazole	5329
6670	sulfamethizole	5328
6671	sulfamethazine	5327
6672	sulfamerazine sodium	5325
6673	sulfamerazine	5325
6674	sulfaguanidine	5324
6675	sulfadimethoxine	5323
6676	sulfacytine	5322
6677	sulfacetamide sodium	5320
6678	sulfacetamide	5320
6679	sulfabenzamide	5319
6680	sulconazole	5318
6681	succinylsulfathiazole	5315
6682	succinylcholine	5314
6683	succinylcholine chloride dihydrate	5314
6684	succinylcholine chloride	5314
6685	vorinostat	5311
6686	imatinib	5291
6687	imatinib mesylate	5291
6688	stearic acid	5281
6689	spiperone	5265
6690	sodium phenylbutyrate	5258
6691	sotalol hydrochloride	5253
6692	sotalol	5253
6694	risedronate sodium	5245
6693	risedronic acid	5245
6695	sodium iodide	5238
6696	sodium fluoride	5235
6697	sobuzoxane	5233
6698	linsidomine	5219
6699	sulfadiazine	5215
6700	sibutramine hydrochloride	5210
6701	sibutramine	5210
6702	sevoflurane	5206
6703	setiptiline	5205
6704	serotonin	5202
6706	sennosides a and b	5199
6707	sennosides	5199
6705	sennosides a and b calcium	5199
6708	semustine	5198
6709	secobarbital	5193
6710	secobarbital sodium	5193
6711	salsalate	5161
6712	sarpogrelate hydrochloride	5160
6713	sarpogrelate	5160
6714	salmeterol	5152
6715	salicylamide	5147
6716	saccharin sodium dihydrate	5143
6717	saccharin	5143
6718	ropinirole	5095
6719	ropinirole hydrochloride	5095
6720	rofecoxib	5090
6721	rizatriptan benzoate	5078
6722	rizatriptan	5078
6723	risperidone	5073
6724	riluzole	5070
6725	rilmazafone hydrochloride	5069
6726	rilmazafone	5069
6727	resorcinol	5054
6728	rebamipide	5042
6729	raloxifene	5035
6730	raloxifene hydrochloride	5035
6732	rabeprazole	5029
6731	rabeprazole sodium	5029
6734	quetiapine fumarate	5002
6733	quetiapine	5002
6735	quazepam	4999
6736	pyrimethamine	4993
6737	pyrilamine maleate	4992
6738	pyrilamine	4992
6739	pyridostigmine	4991
6740	proxyphylline	4977
6741	protriptyline hydrochloride	4976
6742	protriptyline	4976
6743	propranolol hydrochloride	4946
6744	propranolol	4946
6745	propoxur	4944
6746	propofol	4943
6747	propiverine	4942
6748	propiverine hydrochloride	4942
6749	propiomazine	4940
6750	propiomazine maleate	4940
6751	propiomazine hydrochloride	4940
6752	proparacaine hydrochloride	4935
6753	proparacaine	4935
6754	propantheline	4934
6755	propafenone	4932
6756	propafenone hydrochloride	4932
6757	promethazine hydrochloride	4927
6758	promethazine	4927
6760	promazine hydrochloride	4926
6759	promazine	4926
6761	proglumide	4922
6762	procyclidine hydrochloride	4919
6763	procyclidine	4919
6764	prochlorperazine	4917
6765	prochlorperazine maleate	4917
6766	procarbazine hydrochloride	4915
6767	procarbazine	4915
6768	procaine	4914
6769	procaine hcl	4914
6770	procaine hydrochloride	4914
6771	probucol	4912
6772	probenecid	4911
6773	primidone	4909
6774	primaquine phosphate	4908
6775	prilocaine	4906
6776	prilocaine hydrochloride	4906
6777	pridinol	4904
6778	prazosin	4893
6779	prazosin hydrochloride	4893
6780	praziquantel	4891
6781	prazepam	4890
6782	pranoprofen	4888
6783	pranlukast	4887
6784	pramoxine hydrochloride	4886
6785	pramoxine	4886
6786	potassium iodide	4875
6788	guaiacolsulfonate	4874
6787	4-hydroxy-3-methoxybenzenesulfonic acid	4874
6789	piromidic acid	4855
6790	piribedil	4850
6791	piribedil mesylate	4850
6792	piretanide	4849
6793	piretanide sodium	4849
6794	pirenzepine	4848
6795	pirenzepine hydrochloride	4848
6796	pirenoxine	4846
6798	pirbuterol	4845
6797	pirbuterol acetate	4845
6799	piracetam	4843
6800	pipobroman	4842
6801	pipemidic acid	4831
6802	pipamperone	4830
6803	pipamperone hydrochloride	4830
6804	pioglitazone	4829
6805	pioglitazone hydrochloride	4829
6806	pindolol	4828
6807	pimobendan	4823
6810	pilsicainide	4820
6809	pilsicainide hydrochloride	4820
6808	pilsicainide hydrochloride hemihydrate	4820
6811	picotamide	4814
6812	moxonidine	4810
6813	phthalylsulfathiazole	4806
6814	phenylbutazone	4781
6815	phenylbutyric acid	4775
6816	phentermine hydrochloride	4771
6817	phentermine	4771
6818	phenprobamate	4770
6819	phenoxybenzamine hydrochloride	4768
6820	phenoxybenzamine	4768
6821	phenothrin	4767
6822	phenolphthalein	4764
6825	phenobarbital	4763
6824	phenobarbital sodium	4763
6823	phenobarbital calcium	4763
6826	phenmetrazine	4762
6827	phenmetrazine hydrochloride	4762
6828	pheniramine	4761
6829	pheniramine maleate	4761
6830	phenindione	4760
6831	phenazopyridine	4756
6832	phenazopyridine hydrochloride	4756
6833	phenacetin	4754
6834	phenacemide	4753
6835	perphenazine	4748
6836	perphenazine hydrochloride	4748
6837	periciazine	4747
6839	perhexiline	4746
6838	perhexiline maleate	4746
6840	perazine	4744
6841	pentoxifylline	4740
6842	pentobarbital calcium	4737
6843	pentobarbital sodium	4737
6844	pentobarbital	4737
6845	pentamidine	4735
6846	pemoline	4723
6847	papaverine	4680
6848	papaverine hydrochloride	4680
6849	pantoprazole	4679
6850	pantoprazole sodium anhydrous	4679
6851	pantoprazole magnesium	4679
6852	pantoprazole sodium	4679
6854	pamidronic acid	4674
6853	pamidronate disodium	4674
6855	palmidrol	4671
6856	aminosalicylic acid	4649
6857	oxyphenbutazone	4641
6858	oxypertine	4640
6859	oxymetazoline	4636
6860	oxymetazoline hydrochloride	4636
6861	oxybutynin	4634
6862	oxybutynin chloride	4634
6863	benoxinate hydrochloride	4633
6864	benoxinate	4633
6865	oxybenzone	4632
6867	oxprenolol hydrochloride	4631
6866	oxprenolol	4631
6868	oxolinic acid	4628
6869	oxiracetam	4626
6870	oxethazaine	4621
6871	oxazolam	4617
6872	oxazepam	4616
6873	oxatomide	4615
6874	oxaprozin	4614
6875	oteracil	4604
6876	orphenadrine hydrochloride	4601
6877	orphenadrine	4601
6878	ondansetron hydrochloride	4595
6879	ondansetron	4595
1729	esomeprazole magnesium	4594
1726	omeprazole magnesium	4594
6880	omeprazole sodium	4594
1728	esomeprazole	4594
1727	esomeprazole sodium	4594
6881	omeprazole	4594
6884	ofloxacin	4583
6885	ofloxacin hydrochloride	4583
6886	6-o-benzylguanine	4578
6887	nortriptyline	4543
6888	nortriptyline hydrochloride	4543
6889	norfluoxetine	4541
6891	norfloxacin hydrochloride	4539
6890	norfloxacin	4539
6892	nitroglycerin	4510
6893	nitrendipine	4507
6894	nitrazepam	4506
6895	nisoldipine	4499
6896	nimodipine	4497
6897	nimetazepam	4496
6898	nimesulide	4495
6899	nilvadipine	4494
6900	nilutamide	4493
6901	niflumic acid	4488
6902	nifekalant	4486
6903	nifedipine	4485
6904	niclosamide	4477
6905	niceritrol	4476
6906	nevirapine	4463
6907	neostigmine	4456
6908	nefopam hydrochloride	4450
6909	nefopam	4450
6910	nefazodone hydrochloride	4449
6911	nefazodone	4449
6912	naphazoline hydrochloride	4436
6913	naphazoline	4436
6914	nalidixic acid	4421
6915	naftopidil	4418
6916	nafronyl	4417
6917	nafamostat	4413
6918	nafamostat mesylate	4413
6919	nadifloxacin	4410
6920	nabumetone	4409
6922	methylephedrine hydrochloride	4374
6921	methylephedrine hydrochloride, dl-	4374
6923	methylephedrine	4374
6924	diethyltoluamide	4284
6925	tetrofosmin	4274
6926	entinostat	4261
6927	moxisylyte	4260
6928	mosapramine	4257
6929	mofezolac	4237
6930	modafinil	4236
6931	moclobemide	4235
6932	mitotane	4211
6933	mirtazapine	4205
6934	minoxidil	4201
6935	minaprine hydrochloride	4199
6936	milrinone	4197
6938	midodrine hydrochloride	4195
6937	midodrine	4195
6940	midazolam hydrochloride	4192
6939	midazolam maleate	4192
6941	midazolam	4192
6942	miconazole	4189
6944	mianserin	4184
6943	mianserin hydrochloride	4184
6946	mexiletine	4178
6945	mexiletine hydrochloride	4178
6947	mexazolam	4177
6948	metyrapone	4174
6952	metronidazole sodium	4173
6951	metronidazole hydrochloride	4173
6950	metronidazole benzoate	4173
6949	metronidazole	4173
6954	metoprolol fumarate	4171
6955	metoprolol succinate	4171
6953	metoprolol	4171
6956	metolazone	4170
6957	metoclopramide	4168
